ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
466761,40-64,female,majority,0-9y,university,upper class,0.4654506838,1,after 2015,1,1,10238,11000,sedan,0,0,0,0
498232,16-25,male,minority,0-9y,high school,middle class,0.4086866981,1,before 2015,0,1,32765,9000,sedan,0,0,0,1
170391,65+,female,majority,20-29y,high school,upper class,0.5888021385,1,before 2015,1,1,10238,11000,sedan,2,0,2,0
918640,40-64,male,majority,20-29y,high school,upper class,0.615024679,1,before 2015,1,1,32765,7000,sedan,3,1,0,0
937134,65+,female,majority,30y+,high school,upper class,,1,before 2015,1,1,32765,8000,sedan,2,0,0,0
273764,40-64,female,majority,20-29y,university,upper class,0.5464601141,1,after 2015,1,1,10238,8000,sedan,1,0,1,0
418555,26-39,female,minority,10-19y,none,working class,,1,before 2015,0,0,10238,16000,sedan,1,0,1,0
344228,65+,male,majority,0-9y,university,upper class,0.7379948198,1,after 2015,1,0,10238,17000,sedan,0,0,0,0
809278,40-64,female,majority,10-19y,none,working class,0.4273733643,1,before 2015,0,1,32765,10000,sedan,3,0,0,0
68145,16-25,female,majority,0-9y,high school,poverty,0.4129918414,0,before 2015,0,0,10238,,sedan,0,0,0,1
128369,40-64,male,majority,20-29y,university,upper class,0.6953231971,0,before 2015,1,1,32765,7000,sedan,3,1,1,0
194925,16-25,female,majority,0-9y,high school,poverty,0.2912344135,0,before 2015,0,1,10238,13000,sedan,0,0,0,1
303507,16-25,female,majority,0-9y,high school,poverty,0.244133263,0,before 2015,1,1,10238,11000,sedan,0,0,0,1
244931,65+,male,majority,0-9y,university,upper class,0.5082740149,1,after 2015,1,1,10238,9000,sedan,0,0,0,0
570030,16-25,female,majority,0-9y,none,poverty,0.2932584813,1,before 2015,0,1,10238,14000,sedan,0,0,0,0
918038,26-39,female,majority,10-19y,none,poverty,0.3436417191,0,before 2015,0,0,10238,13000,sedan,0,1,0,1
102325,16-25,female,majority,0-9y,university,poverty,0.5033225201,0,before 2015,0,0,10238,15000,sports car,0,0,0,1
653061,26-39,female,majority,0-9y,university,upper class,,0,after 2015,0,1,10238,,sedan,0,0,0,0
706892,40-64,female,majority,20-29y,university,upper class,0.6630513691,1,after 2015,1,1,10238,,sedan,2,0,0,0
761911,40-64,male,majority,0-9y,none,poverty,0.2027084379,0,before 2015,0,1,32765,11000,sedan,0,0,0,1
271656,26-39,female,majority,10-19y,high school,upper class,0.6653433293,1,before 2015,1,1,32765,12000,sedan,1,0,0,0
820690,65+,male,majority,30y+,university,upper class,0.5386236933,1,after 2015,1,1,10238,9000,sedan,8,0,5,0
622930,16-25,female,majority,0-9y,high school,working class,0.4101367048,0,before 2015,0,0,10238,15000,sedan,0,0,0,0
81394,16-25,male,majority,0-9y,none,poverty,0.3136455846,1,before 2015,0,1,10238,13000,sedan,0,0,0,0
373844,26-39,male,majority,0-9y,university,upper class,0.5073241356,1,before 2015,0,1,32765,12000,sedan,0,0,0,0
368392,16-25,male,majority,0-9y,none,poverty,0.2095073884,0,before 2015,0,1,10238,14000,sedan,0,0,0,1
447175,16-25,female,majority,0-9y,high school,working class,0.4907240543,1,before 2015,0,0,10238,15000,sedan,0,0,0,1
182095,40-64,male,majority,20-29y,university,middle class,0.5814986743,1,before 2015,1,1,10238,14000,sedan,5,0,0,0
451696,26-39,female,majority,0-9y,high school,upper class,0.6850359505,1,before 2015,0,1,10238,12000,sedan,0,0,0,1
953021,26-39,male,majority,0-9y,university,middle class,0.4739316494,1,after 2015,0,1,10238,,sedan,0,0,0,0
462465,16-25,male,majority,0-9y,high school,working class,,0,before 2015,0,1,10238,11000,sedan,0,0,0,1
617007,40-64,male,majority,10-19y,university,upper class,0.5128461364,1,after 2015,1,1,10238,10000,sedan,4,0,2,0
560773,40-64,male,majority,10-19y,university,upper class,0.6624617559,1,after 2015,1,0,10238,13000,sedan,1,0,1,0
438008,40-64,female,majority,20-29y,high school,upper class,0.5564133152,1,before 2015,0,0,10238,17000,sedan,1,0,4,0
212573,16-25,female,minority,0-9y,high school,poverty,0.2673466585,0,before 2015,0,0,10238,17000,sedan,0,0,0,0
492516,65+,female,majority,30y+,university,upper class,0.8094112591,1,before 2015,1,1,10238,9000,sedan,5,0,4,0
538225,16-25,female,majority,0-9y,none,poverty,0.367943548,0,after 2015,1,1,10238,11000,sedan,0,0,0,0
658402,65+,female,majority,30y+,university,upper class,0.5033547112,0,before 2015,0,1,10238,11000,sedan,5,0,3,0
325516,65+,female,majority,0-9y,none,middle class,0.534287706,1,before 2015,1,1,10238,13000,sedan,0,0,0,0
200283,16-25,female,majority,0-9y,university,middle class,,0,before 2015,0,1,32765,10000,sports car,0,0,0,0
913707,16-25,female,majority,0-9y,high school,middle class,,0,before 2015,0,1,10238,13000,sedan,0,0,0,1
905750,40-64,male,majority,20-29y,none,middle class,0.4490117755,1,before 2015,1,1,32765,7000,sedan,7,0,1,1
107029,40-64,male,majority,20-29y,university,upper class,0.8032523419,1,before 2015,0,1,10238,10000,sedan,2,0,3,0
304803,26-39,female,majority,0-9y,high school,middle class,,1,before 2015,1,1,32765,8000,sports car,0,0,0,0
124204,16-25,female,majority,0-9y,none,poverty,0.1861851147,0,before 2015,0,0,10238,17000,sedan,0,0,0,1
781586,40-64,female,majority,10-19y,university,upper class,,1,after 2015,1,0,10238,13000,sedan,0,1,0,0
644662,26-39,male,majority,10-19y,high school,working class,0.3151293556,0,before 2015,0,0,32765,,sedan,2,0,1,0
903407,16-25,male,majority,0-9y,none,poverty,,0,before 2015,0,1,32765,12000,sedan,0,0,0,0
968669,65+,female,majority,30y+,university,upper class,0.4836380123,1,after 2015,1,1,32765,9000,sedan,4,1,2,0
993267,26-39,female,majority,10-19y,high school,poverty,0.3858741008,1,before 2015,0,0,10238,14000,sedan,0,1,0,0
423938,65+,male,majority,30y+,high school,upper class,0.634372502,1,after 2015,1,0,32765,11000,sedan,11,1,5,0
125168,16-25,male,majority,0-9y,high school,working class,0.3621741187,1,before 2015,0,0,10238,16000,sedan,0,0,0,1
175635,26-39,female,majority,10-19y,high school,poverty,,0,before 2015,1,1,32765,5000,sedan,0,2,3,1
525386,65+,female,majority,10-19y,university,upper class,0.6928836357,1,before 2015,1,1,10238,10000,sedan,2,0,1,0
500215,65+,female,majority,30y+,high school,upper class,0.5777028525,1,before 2015,0,1,10238,11000,sedan,2,0,3,0
572994,40-64,male,majority,20-29y,university,upper class,0.6640650144,1,after 2015,1,1,10238,11000,sedan,0,1,1,0
58735,40-64,male,majority,20-29y,high school,upper class,0.4897024063,0,after 2015,0,0,10238,,sedan,3,0,1,0
319953,26-39,female,minority,0-9y,none,poverty,0.2828694809,0,before 2015,1,0,10238,13000,sports car,0,0,0,1
487355,40-64,male,majority,0-9y,high school,working class,0.4317004118,0,before 2015,0,1,10238,10000,sedan,0,0,0,1
232470,16-25,male,majority,0-9y,university,poverty,0.1264534314,1,before 2015,0,1,10238,14000,sedan,0,0,0,1
565198,16-25,male,majority,0-9y,none,poverty,0.2859976103,0,before 2015,0,1,10238,12000,sedan,0,0,0,1
371727,26-39,male,majority,10-19y,university,upper class,0.5430074429,1,after 2015,0,1,10238,15000,sedan,1,0,1,0
165944,26-39,male,majority,10-19y,high school,middle class,0.3706567853,1,before 2015,0,1,32765,,sedan,6,0,1,0
532459,16-25,female,majority,0-9y,high school,poverty,,0,before 2015,0,0,10238,18000,sports car,0,0,0,0
613091,65+,female,majority,20-29y,high school,upper class,0.791710111,1,after 2015,1,1,32765,11000,sedan,5,0,2,0
88882,26-39,female,majority,10-19y,high school,working class,0.4717963087,0,before 2015,1,1,10238,5000,sedan,0,0,2,0
187197,26-39,male,majority,10-19y,university,upper class,,0,before 2015,1,0,10238,12000,sedan,0,0,0,0
351757,26-39,female,majority,10-19y,none,working class,0.6286331496,0,before 2015,1,1,21217,9000,sedan,0,1,2,1
735929,16-25,male,majority,0-9y,high school,poverty,0.3448180556,0,before 2015,0,1,10238,10000,sedan,0,0,0,1
224890,40-64,male,majority,20-29y,high school,upper class,0.547822591,1,before 2015,0,0,10238,15000,sports car,5,0,1,0
864601,16-25,male,majority,0-9y,high school,poverty,0.3398648346,0,before 2015,0,0,10238,16000,sedan,0,0,0,1
485798,16-25,female,majority,0-9y,high school,poverty,0.2897871439,0,after 2015,0,0,10238,13000,sedan,0,0,0,0
733833,16-25,male,majority,0-9y,university,middle class,0.5979347865,1,before 2015,1,1,92101,13000,sedan,0,0,0,1
750465,26-39,female,majority,0-9y,none,working class,0.3692930794,0,before 2015,0,1,10238,14000,sedan,0,0,0,1
660556,65+,male,majority,30y+,none,working class,0.417125037,1,before 2015,1,1,10238,9000,sedan,6,1,6,0
28109,40-64,male,majority,20-29y,university,upper class,0.5702776706,1,before 2015,1,0,32765,7000,sedan,5,1,4,0
219960,40-64,female,majority,20-29y,high school,middle class,0.534048338,1,before 2015,0,0,10238,16000,sports car,1,0,0,1
252894,40-64,male,majority,20-29y,university,upper class,,0,after 2015,1,1,32765,11000,sedan,5,0,0,0
76297,40-64,male,majority,0-9y,university,upper class,0.5968280062,1,after 2015,1,1,92101,13000,sedan,0,0,0,0
763891,65+,female,majority,30y+,university,upper class,0.6409488031,1,after 2015,1,1,10238,,sedan,2,1,4,0
403707,40-64,female,minority,20-29y,high school,middle class,0.5860627512,0,before 2015,0,1,32765,13000,sports car,2,1,0,0
792734,40-64,female,majority,0-9y,university,upper class,0.616824778,1,after 2015,1,1,10238,9000,sedan,0,0,0,0
268227,65+,male,minority,30y+,high school,middle class,0.3224660184,1,after 2015,1,1,10238,,sedan,2,0,1,0
519764,65+,male,majority,30y+,none,middle class,0.3449578647,1,before 2015,0,1,32765,15000,sedan,7,0,0,0
912172,16-25,male,majority,0-9y,university,upper class,0.7154034228,1,after 2015,1,1,32765,10000,sedan,0,0,0,0
560068,26-39,male,majority,10-19y,high school,working class,0.4082920062,1,before 2015,1,0,10238,10000,sedan,1,0,1,1
652414,16-25,male,majority,0-9y,none,poverty,0.2708440122,0,before 2015,0,1,10238,,sedan,0,0,0,1
126077,26-39,female,majority,10-19y,university,upper class,0.6067357147,1,before 2015,0,1,10238,12000,sedan,1,0,2,0
220269,65+,female,majority,30y+,university,upper class,0.5824680179,1,before 2015,0,1,10238,14000,sedan,1,1,3,0
136946,65+,male,majority,0-9y,high school,upper class,0.6062206448,1,before 2015,1,1,10238,,sedan,0,0,0,0
379940,26-39,male,majority,0-9y,university,upper class,,1,before 2015,0,0,32765,12000,sedan,0,0,0,1
856902,26-39,female,majority,10-19y,high school,middle class,0.7556338661,0,before 2015,0,1,10238,16000,sedan,0,0,0,1
241888,16-25,male,majority,0-9y,university,poverty,0.2912086261,0,before 2015,0,1,32765,11000,sedan,0,0,0,1
908199,26-39,female,majority,10-19y,university,upper class,0.6161117244,1,after 2015,0,0,10238,13000,sedan,0,0,0,0
373218,40-64,female,minority,10-19y,high school,working class,0.4712361399,1,before 2015,0,0,10238,12000,sedan,0,0,0,0
656042,65+,female,majority,30y+,university,upper class,0.6782370223,1,after 2015,1,1,10238,,sedan,2,0,7,0
313500,40-64,male,majority,20-29y,high school,middle class,0.5153486461,1,before 2015,1,1,10238,10000,sedan,1,0,2,0
919241,65+,male,majority,10-19y,high school,upper class,0.507690849,1,after 2015,1,1,32765,7000,sedan,3,1,4,0
647888,40-64,female,majority,10-19y,none,working class,0.5099102968,0,before 2015,0,0,10238,13000,sedan,0,0,1,0
161832,40-64,female,majority,0-9y,none,working class,0.5038597346,0,before 2015,1,1,10238,11000,sedan,0,0,0,1
476769,40-64,male,majority,20-29y,university,middle class,0.5771359417,0,before 2015,1,1,10238,7000,sedan,4,0,3,0
431314,26-39,male,majority,0-9y,university,middle class,0.647755497,1,before 2015,1,1,10238,,sedan,0,0,0,0
351356,65+,male,majority,0-9y,university,upper class,,0,before 2015,0,1,32765,11000,sedan,0,0,0,1
447424,40-64,male,majority,20-29y,high school,middle class,0.5778131837,1,before 2015,0,0,10238,12000,sedan,3,2,4,0
201707,40-64,male,majority,20-29y,high school,middle class,0.4953502835,1,before 2015,0,1,32765,9000,sedan,4,1,2,0
903320,16-25,male,majority,0-9y,high school,poverty,0.4526765593,0,before 2015,1,0,10238,12000,sedan,0,0,0,1
486639,16-25,male,majority,0-9y,university,middle class,0.6164262036,1,before 2015,1,1,32765,11000,sedan,0,0,0,1
252686,26-39,male,majority,10-19y,university,middle class,0.3457261885,1,after 2015,0,0,32765,13000,sedan,2,0,1,0
233200,26-39,female,majority,0-9y,university,middle class,0.5841273528,0,before 2015,0,0,10238,14000,sedan,0,0,0,1
667165,40-64,female,majority,20-29y,university,upper class,0.6117018176,0,before 2015,1,0,32765,9000,sedan,5,0,1,0
950296,65+,female,majority,30y+,high school,upper class,0.5458900735,1,after 2015,0,1,21217,15000,sedan,1,0,0,1
243888,26-39,male,majority,10-19y,none,poverty,0.1436568483,0,before 2015,0,0,10238,17000,sedan,1,0,1,0
605896,26-39,female,majority,10-19y,none,poverty,0.3262403387,1,before 2015,0,1,32765,13000,sedan,2,0,0,1
871858,26-39,male,minority,0-9y,high school,poverty,0.2806543806,0,before 2015,0,1,10238,14000,sedan,0,0,0,1
200829,40-64,female,majority,20-29y,university,upper class,,1,after 2015,1,1,10238,9000,sedan,1,1,1,0
319494,65+,female,majority,0-9y,high school,upper class,0.7306774626,1,after 2015,1,1,10238,13000,sedan,0,0,0,0
959164,16-25,male,majority,0-9y,university,middle class,0.5783712166,1,before 2015,0,0,10238,13000,sedan,0,0,0,1
444813,40-64,male,majority,20-29y,university,upper class,,1,after 2015,1,1,10238,7000,sedan,2,0,4,0
675192,40-64,male,majority,10-19y,none,middle class,0.4816627514,1,before 2015,0,0,10238,10000,sedan,2,0,1,0
546719,40-64,male,majority,10-19y,high school,working class,0.2516227092,0,before 2015,1,1,10238,12000,sports car,2,1,1,0
96803,40-64,female,majority,20-29y,university,upper class,0.5872893811,1,after 2015,1,0,32765,12000,sedan,1,0,1,0
37956,26-39,female,majority,10-19y,high school,middle class,0.5573996022,1,before 2015,0,1,32765,6000,sedan,1,0,0,0
739932,16-25,female,majority,0-9y,high school,poverty,0.4289832029,0,before 2015,1,1,32765,12000,sedan,0,0,0,1
103308,65+,female,majority,30y+,university,upper class,0.6403236934,1,after 2015,1,1,32765,9000,sedan,5,0,4,0
123892,65+,male,majority,30y+,high school,working class,0.4972878529,1,before 2015,0,1,10238,,sedan,2,0,4,0
824793,26-39,male,majority,10-19y,none,working class,0.446647345,1,before 2015,0,1,32765,10000,sedan,5,0,1,0
487034,26-39,male,majority,10-19y,high school,middle class,0.2710642146,1,after 2015,0,0,10238,14000,sedan,0,0,4,0
253078,26-39,female,majority,10-19y,high school,middle class,0.5655780917,1,before 2015,1,0,10238,12000,sports car,0,0,0,0
587387,26-39,male,majority,10-19y,high school,working class,0.3812623069,1,after 2015,1,1,10238,9000,sedan,3,0,2,0
334556,26-39,male,majority,0-9y,university,upper class,0.6391281576,1,after 2015,0,1,10238,10000,sedan,0,0,0,0
403057,65+,female,majority,0-9y,high school,middle class,,1,before 2015,1,1,10238,13000,sedan,0,0,0,0
732295,40-64,female,majority,20-29y,university,upper class,0.6862027858,1,before 2015,0,0,10238,14000,sedan,0,0,3,0
933941,26-39,male,majority,10-19y,high school,poverty,0.4259830676,0,before 2015,0,1,10238,14000,sedan,0,0,1,0
520007,16-25,male,majority,0-9y,high school,poverty,,0,before 2015,0,1,10238,,sedan,0,0,0,1
871263,65+,female,majority,10-19y,university,upper class,0.5838061363,1,after 2015,1,1,10238,11000,sedan,0,0,0,0
864717,65+,male,majority,30y+,high school,upper class,0.5873165928,1,after 2015,0,1,92101,11000,sedan,3,1,7,0
565346,16-25,female,majority,0-9y,high school,working class,0.5668438919,1,before 2015,0,0,32765,16000,sedan,0,0,0,1
718626,26-39,male,majority,10-19y,university,upper class,0.6237655956,0,after 2015,0,1,10238,12000,sedan,0,0,1,0
921816,40-64,female,majority,20-29y,high school,upper class,0.8336684212,1,after 2015,1,1,10238,13000,sedan,2,0,0,0
431031,26-39,male,majority,0-9y,none,working class,0.4842558345,0,before 2015,1,0,10238,13000,sedan,0,0,0,1
200636,26-39,male,majority,10-19y,high school,middle class,0.661805501,1,before 2015,0,1,10238,14000,sedan,1,0,0,0
70755,16-25,female,majority,0-9y,high school,poverty,0.3598177475,0,before 2015,1,0,10238,,sedan,0,0,0,1
22475,40-64,female,majority,0-9y,high school,middle class,0.5905674346,1,before 2015,1,0,10238,11000,sedan,0,0,0,0
254814,26-39,male,majority,10-19y,high school,working class,0.4378786301,1,after 2015,0,1,32765,11000,sedan,3,0,0,0
799392,16-25,female,majority,0-9y,university,working class,0.4010182349,1,after 2015,0,1,32765,11000,sedan,0,0,0,0
429212,16-25,female,majority,0-9y,high school,working class,,1,before 2015,0,0,10238,13000,sedan,0,0,0,1
408048,40-64,female,minority,0-9y,high school,upper class,0.5360001928,1,before 2015,1,1,10238,12000,sedan,0,0,0,0
312015,40-64,female,majority,20-29y,university,upper class,0.8748299911,1,after 2015,0,0,10238,15000,sedan,0,0,1,0
280243,40-64,female,majority,20-29y,high school,upper class,0.6068501228,1,after 2015,1,0,10238,12000,sedan,0,0,1,0
161784,26-39,female,majority,0-9y,none,poverty,0.2076497222,0,before 2015,1,1,10238,11000,sedan,0,0,0,1
979772,65+,female,majority,30y+,university,upper class,0.6019296537,1,after 2015,1,1,32765,6000,sedan,6,1,1,0
173922,40-64,male,minority,0-9y,university,upper class,,1,before 2015,1,1,10238,10000,sedan,0,0,0,0
297613,40-64,female,majority,0-9y,university,upper class,0.6600195827,1,after 2015,0,1,10238,12000,sedan,0,0,0,0
178142,26-39,male,majority,10-19y,university,upper class,0.5739100549,1,before 2015,1,1,10238,11000,sedan,1,0,4,0
622497,26-39,male,majority,0-9y,high school,middle class,0.4611558624,1,after 2015,0,1,10238,12000,sedan,0,0,0,1
342957,40-64,female,minority,0-9y,university,upper class,0.5411543588,1,after 2015,1,1,10238,9000,sedan,0,0,0,0
318054,26-39,female,majority,10-19y,high school,upper class,0.7486839299,0,after 2015,0,1,32765,,sedan,0,0,0,0
178359,40-64,male,majority,20-29y,university,upper class,,0,before 2015,1,1,10238,11000,sedan,2,0,3,0
821985,65+,male,majority,30y+,university,upper class,0.7896637075,1,before 2015,1,1,10238,7000,sedan,8,0,5,0
810334,65+,female,majority,10-19y,university,upper class,0.626153958,1,before 2015,1,1,10238,8000,sedan,0,0,0,0
818305,26-39,male,majority,10-19y,university,upper class,0.4826533173,1,after 2015,1,1,92101,11000,sedan,1,0,2,0
586430,26-39,male,majority,10-19y,university,upper class,0.6277262155,0,before 2015,1,1,10238,10000,sedan,0,0,4,0
662672,40-64,female,majority,10-19y,high school,working class,0.4351936688,0,before 2015,0,0,10238,13000,sedan,2,0,2,1
770081,26-39,female,majority,10-19y,university,middle class,0.4676859181,0,after 2015,0,0,10238,17000,sedan,2,0,1,0
787457,26-39,female,majority,10-19y,high school,middle class,0.4064304948,1,after 2015,0,1,10238,15000,sedan,2,0,1,0
527739,26-39,male,majority,10-19y,university,upper class,0.4287285122,1,before 2015,0,0,10238,14000,sedan,2,0,0,0
965475,26-39,male,majority,10-19y,high school,working class,0.4180972968,0,after 2015,0,1,10238,,sports car,0,0,0,0
692484,26-39,female,majority,10-19y,university,working class,,0,before 2015,0,1,32765,11000,sedan,3,0,1,0
571298,65+,male,majority,0-9y,university,upper class,0.740341073,1,before 2015,1,1,10238,9000,sedan,0,0,0,1
701289,40-64,female,majority,20-29y,university,upper class,0.7297169089,1,before 2015,0,1,10238,15000,sports car,0,0,1,0
879256,16-25,female,majority,0-9y,none,working class,0.4040051988,0,before 2015,0,1,10238,9000,sedan,0,0,0,0
